"N" "Gill,Gill" "Gill,GIT" "Gill,Lung" "Gill,Mouth" "Gill,Skin" "Gill,Swimbladder" "GIT,Gill" "GIT,GIT" "GIT,Lung" "GIT,Mouth" "GIT,Skin" "GIT,Swimbladder" "Lung,Gill" "Lung,GIT" "Lung,Lung" "Lung,Mouth" "Lung,Skin" "Lung,Swimbladder" "Mouth,Gill" "Mouth,GIT" "Mouth,Lung" "Mouth,Mouth" "Mouth,Skin" "Mouth,Swimbladder" "Skin,Gill" "Skin,GIT" "Skin,Lung" "Skin,Mouth" "Skin,Skin" "Skin,Swimbladder" "Swimbladder,Gill" "Swimbladder,GIT" "Swimbladder,Lung" "Swimbladder,Mouth" "Swimbladder,Skin" "Swimbladder,Swimbladder" "gains" "losses"
"21114" 81 0 17 0 25 17 13 0 0 0 0 0 0 2 0 0 0 0 0 4 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 72 8
"2282" 81 0 17 3 23 18 14 0 0 0 0 0 0 1 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 75 5
"2375" 80 0 17 0 24 18 13 0 0 0 0 0 0 3 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 72 8
"2475" 80 0 17 2 25 17 12 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 1 0 0 0 0 0 0 0 2 0 0 0 0 0 73 6
"2575" 83 0 17 2 24 18 12 0 0 0 0 0 0 3 0 0 1 0 1 4 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 73 7
"2675" 80 0 17 3 24 16 14 0 0 0 0 0 0 0 0 0 0 1 0 4 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 74 5
"2775" 83 0 18 2 24 17 15 0 0 0 1 0 0 0 0 0 0 0 0 4 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 76 5
"2875" 81 0 17 3 24 17 13 0 0 0 0 0 0 0 0 0 0 1 0 5 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 74 6
"2975" 81 0 17 2 22 19 14 0 0 0 0 0 0 0 0 0 1 0 0 4 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 74 4
"3075" 80 0 17 1 24 19 14 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 75 4
"31114" 80 0 17 0 24 18 13 0 0 0 0 0 0 1 0 0 0 1 0 4 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 72 7
"3282" 80 0 17 2 25 18 13 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 75 4
"3375" 81 0 17 2 24 17 14 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 74 7
"3475" 80 0 17 2 24 19 14 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 76 4
"3575" 80 0 17 3 23 17 14 0 0 0 0 0 0 0 0 0 0 1 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 74 4
"3675" 81 0 17 2 25 18 14 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 76 5
"3775" 79 0 17 0 24 18 13 0 0 0 0 0 0 2 0 0 0 0 0 4 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 72 6
"3875" 80 0 16 1 24 18 14 0 0 0 0 0 0 2 1 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 73 6
"3975" 80 0 17 3 24 17 14 0 0 0 0 0 0 0 0 0 0 1 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 75 4
"4075" 80 0 18 2 23 18 13 0 0 0 0 0 1 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 74 4
"41114" 83 0 17 2 24 18 15 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 76 5
"4282" 79 0 17 2 24 18 12 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 73 5
"4375" 80 0 17 2 24 18 14 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 75 5
"4475" 81 0 17 0 24 18 14 0 0 0 0 0 0 2 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 73 7
"4575" 79 0 17 2 24 18 12 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 73 6
"4675" 82 0 17 1 25 19 14 0 0 0 0 0 0 0 0 0 0 0 0 4 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 76 5
"4775" 80 0 17 2 24 18 11 1 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 72 7
"4875" 79 0 17 0 24 18 14 0 0 0 0 0 0 2 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 73 6
"4975" 81 0 17 0 24 19 13 0 0 0 0 0 0 2 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 73 7
"5075" 81 0 17 1 23 18 14 0 0 0 0 0 0 2 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 73 7
"51114" 79 0 17 2 24 18 12 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 73 6
"5282" 79 0 17 2 24 18 14 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 75 4
"5375" 81 0 17 1 24 19 14 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 75 5
"5475" 79 0 17 0 24 18 14 0 0 0 0 0 0 2 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 73 6
"5575" 79 0 17 2 24 18 14 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 75 4
"5675" 80 0 17 2 23 19 14 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 75 4
"5775" 79 0 17 2 24 18 12 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 73 6
"5875" 80 0 17 0 24 17 14 0 0 0 0 0 0 2 0 0 0 0 0 4 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 72 6
"5975" 79 0 17 2 24 18 14 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 75 4
"6075" 82 0 17 2 24 18 14 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 75 6
"61114" 82 0 17 4 24 17 13 0 0 0 0 0 0 0 0 0 0 1 0 4 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 75 4
"6282" 79 0 17 2 24 18 13 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 74 4
"6375" 79 0 17 2 24 18 13 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 74 5
"6475" 81 0 18 2 24 18 13 0 0 1 0 0 0 0 0 0 0 0 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 75 4
"6575" 82 0 16 2 24 18 14 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 1 1 0 0 0 0 2 0 0 0 0 0 74 7
"6675" 79 0 17 0 24 18 12 0 0 0 0 0 0 2 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 71 8
"6775" 80 0 17 2 23 19 14 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 75 4
"6875" 80 0 17 0 25 17 13 0 0 0 0 0 0 2 0 0 0 0 0 4 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 72 7
"6975" 81 0 17 2 24 19 13 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 75 6
"7075" 80 0 17 3 23 18 13 0 0 0 0 0 0 0 0 0 1 0 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 74 4
"71114" 79 0 17 2 23 18 14 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 74 4
"7282" 84 0 19 2 23 17 14 1 0 0 1 0 0 0 0 0 0 0 0 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 75 6
"7375" 79 0 17 0 24 18 12 0 0 0 0 0 0 2 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 71 8
"7475" 82 0 17 1 25 18 14 0 0 0 0 1 0 0 0 0 0 0 0 4 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 75 4
"7575" 81 0 18 2 24 18 14 1 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 76 5
"7675" 81 0 17 1 25 17 12 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 1 0 1 0 1 0 0 0 2 0 0 0 0 0 72 7
"7775" 80 0 17 2 24 18 13 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 74 6
"7875" 80 0 17 2 23 19 13 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 74 5
"7975" 81 0 16 0 26 17 12 0 0 0 0 0 0 2 0 0 0 0 0 4 1 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 71 8
"8075" 80 0 17 2 24 19 13 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 75 4
"81114" 81 0 17 1 23 17 13 1 0 0 0 0 0 2 0 0 0 0 1 4 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 71 8
"8282" 79 0 17 2 24 18 12 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 73 6
"8375" 81 0 17 2 24 18 14 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 75 5
"8475" 80 0 17 1 25 18 12 0 0 0 0 0 0 0 0 0 0 0 0 4 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 73 5
"8575" 83 0 17 3 24 18 15 0 0 0 0 0 0 0 0 0 0 1 0 4 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 77 5
"8675" 81 0 17 2 26 18 13 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 76 4
"8775" 79 0 17 2 24 18 14 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 75 4
"8875" 81 0 18 2 24 17 13 0 0 0 0 0 1 0 0 0 0 0 0 4 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 74 6
"8975" 79 0 17 2 24 18 14 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 75 4
"9075" 84 0 17 4 24 18 12 0 0 0 0 0 0 0 0 0 1 1 0 4 0 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0 0 75 6
"91114" 80 0 17 0 24 18 13 0 0 0 0 0 0 2 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 72 7
"9282" 79 0 17 2 23 18 13 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 73 5
"9375" 79 0 17 2 23 18 13 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 73 5
"9475" 80 0 17 0 23 18 13 0 0 0 0 0 0 2 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 71 8
"9575" 80 0 17 2 24 19 14 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 76 4
"9675" 81 0 17 1 25 18 14 0 0 0 0 0 0 2 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 75 6
"9775" 79 0 17 0 23 18 14 0 0 0 0 0 0 2 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 72 6
"9875" 80 0 17 2 25 18 10 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 2 0 0 0 0 0 0 2 0 0 0 0 0 72 6
"9975" 82 0 17 1 24 18 12 0 0 0 0 0 0 3 0 0 0 0 1 4 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 72 9
"10075" 82 0 17 1 25 18 13 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 2 0 2 0 0 0 74 6
"1282" 79 0 17 0 25 19 12 0 0 0 0 0 0 2 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 73 6
"2283" 80 0 18 1 24 19 11 0 0 1 0 0 0 0 0 0 0 0 0 3 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 73 5
"3283" 81 0 17 2 25 19 13 0 0 0 0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 76 5
"4283" 82 0 17 4 23 18 13 0 0 0 0 0 0 1 0 0 0 1 0 3 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 75 5
"5283" 80 0 17 1 25 19 14 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 76 2
"6283" 79 0 17 2 22 19 12 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 72 6
"7283" 80 0 17 0 23 19 12 0 0 0 0 0 0 2 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 3 0 0 2 0 0 71 7
"8283" 80 0 16 0 26 19 13 0 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 0 74 4
"9283" 79 0 17 2 26 19 12 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 76 3
"1077" 80 0 17 2 24 20 12 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 0 75 3
"11115" 79 0 17 2 25 19 14 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 77 2
"1283" 79 0 17 2 26 19 11 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 75 3
"1376" 81 0 16 0 26 18 13 0 0 0 0 0 0 2 0 0 0 0 0 2 0 0 0 1 0 1 1 0 0 0 0 1 0 0 0 0 0 73 6
"1476" 79 0 17 2 25 19 11 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 74 4
"1576" 79 0 17 2 25 18 14 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 76 3
"1676" 79 0 17 2 24 18 12 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 2 0 0 1 0 0 73 5
"1776" 79 0 17 2 25 19 12 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 75 4
"1876" 85 0 16 2 26 20 15 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 1 0 0 0 0 0 1 0 0 1 0 0 79 3
"1976" 79 0 17 2 26 19 13 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 77 2
"2076" 79 0 17 2 25 19 14 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 77 2
"21115" 83 0 17 2 25 19 11 0 0 0 0 0 0 0 0 0 0 0 2 2 0 0 0 0 0 0 0 0 0 0 0 3 0 2 0 0 0 74 5
"2284" 79 0 17 2 24 18 13 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 74 4
"2376" 80 0 17 3 26 18 12 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 76 2
"2476" 80 0 18 1 25 19 11 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 3 0 0 1 0 0 74 4
"2576" 79 0 16 2 26 19 12 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 75 4
"2676" 81 0 17 2 25 20 13 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 77 3
"2776" 81 0 18 0 25 19 9 0 0 0 0 0 1 3 0 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 71 8
"2876" 79 0 17 2 24 18 13 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 74 5
"2976" 81 0 17 0 24 19 11 0 0 0 0 0 0 0 0 0 2 0 0 5 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 71 7
"3076" 80 0 17 0 23 18 14 0 0 0 0 0 0 2 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 72 6
"31115" 81 0 18 2 23 19 14 1 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 76 4
"3284" 79 0 17 2 26 19 12 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 76 2
"3376" 79 0 17 0 26 19 12 0 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 74 5
"3476" 79 0 17 2 25 18 14 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 76 3
"3576" 79 0 17 0 24 19 11 0 0 0 0 0 0 2 0 0 0 0 0 3 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 71 7
"3676" 81 0 17 2 26 19 11 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 4 0 0 0 0 0 75 6
"3776" 80 0 17 2 26 17 12 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 1 1 1 0 0 0 0 0 1 0 0 0 0 0 74 4
"3876" 80 0 17 2 26 19 12 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 76 2
"3976" 80 0 15 2 24 19 15 1 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 75 3
"4076" 81 0 17 1 24 19 13 0 0 0 0 0 0 3 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 74 7
"41115" 81 0 17 0 22 19 13 0 0 0 0 0 0 2 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 3 0 0 2 0 0 71 8
"4284" 81 0 18 1 23 19 11 0 0 0 0 0 0 2 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 3 0 0 1 0 0 72 8
"4376" 82 0 17 1 24 21 12 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 1 1 0 1 0 0 0 1 0 0 0 0 0 75 5
"4476" 79 0 17 2 26 19 11 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 75 3
"4576" 80 0 17 1 24 19 11 0 0 0 0 0 0 2 0 0 0 0 1 3 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 72 7
"4676" 79 0 17 2 24 19 11 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 73 5
"4776" 80 0 17 2 26 18 12 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 75 4
"4876" 79 0 17 2 24 19 11 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 73 6
"4976" 79 0 17 2 25 19 13 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 76 3
"5076" 80 0 17 1 25 20 10 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 1 0 0 1 0 0 0 3 0 0 0 0 0 73 5
"51115" 79 0 17 2 25 19 12 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 75 4
"5284" 80 0 16 3 24 19 12 0 0 0 0 0 0 0 1 0 0 0 0 3 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 74 4
"5376" 80 0 17 0 26 20 11 0 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 74 6
"5476" 83 0 15 2 27 19 14 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 77 3
"5576" 80 0 17 0 25 19 10 0 0 0 0 0 0 2 0 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 71 8
"5676" 80 0 15 2 25 19 12 1 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 73 5
"5776" 79 0 17 2 23 19 11 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 3 0 0 1 0 0 72 6
"5876" 79 0 17 0 25 19 12 0 0 0 0 0 0 2 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 73 6
"5976" 80 0 17 3 24 18 14 0 0 0 0 0 0 0 0 0 0 1 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 76 3
"6076" 80 0 18 1 24 19 11 0 0 1 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 3 0 0 1 0 0 73 5
"61115" 80 0 17 0 25 19 11 0 0 0 0 0 0 1 0 0 0 1 0 2 0 0 0 0 1 1 0 0 0 0 0 2 0 0 0 0 0 72 6
"6284" 79 0 17 0 24 19 11 0 0 0 0 0 0 2 0 0 0 0 0 3 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 71 7
"6376" 84 0 17 2 25 18 15 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 77 4
"6476" 82 0 18 2 23 19 14 0 0 0 1 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 76 4
"6576" 80 0 17 2 24 18 14 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 75 4
"6676" 83 0 18 0 25 18 14 0 0 0 0 0 1 2 0 0 0 0 0 2 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 75 5
"6776" 80 0 17 0 24 19 15 0 0 0 0 0 0 2 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 75 5
"6876" 79 0 17 2 26 19 12 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 76 2
"6976" 80 0 17 2 25 19 14 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 77 3
"7076" 80 0 18 2 24 19 13 0 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 76 2
"71115" 80 0 17 0 25 19 14 0 0 0 0 0 0 2 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 75 5
"7284" 79 0 17 2 23 19 14 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 75 3
"7376" 80 0 16 2 24 19 13 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 1 0 1 0 0 74 4
"7476" 81 0 17 2 27 19 14 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 79 2
"7576" 79 0 17 0 24 18 13 0 0 0 0 0 0 2 0 0 0 0 0 3 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 72 7
"7676" 80 0 18 2 25 19 12 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 76 2
"7776" 79 0 17 2 26 19 12 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 76 3
"7876" 80 0 17 3 24 18 13 0 0 0 0 0 0 0 0 0 0 1 0 3 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 75 4
"7976" 79 0 17 2 26 19 13 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 77 1
"8076" 79 0 17 2 26 18 11 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 2 0 0 0 0 0 74 4
"81115" 79 0 17 2 25 18 12 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 74 4
"8284" 80 0 17 2 25 19 14 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 77 3
"8376" 81 0 18 2 24 19 10 0 0 0 0 1 0 0 0 0 0 0 0 3 0 0 0 0 1 0 0 0 0 0 1 2 0 0 0 0 0 73 5
"8476" 79 0 17 0 24 19 10 0 0 0 0 0 0 2 0 0 0 0 0 3 0 0 0 0 1 0 0 0 0 0 0 3 0 0 0 0 0 70 8
